featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
300,4e-07,0.0,4.53e-06,1.2e-06,5e-06,0.0,1.6e-06,9.54e-06,1.115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645e-05,2.76e-05
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.002102,0.0,0.00522,0.005276,0.004562,0.0,0.007378,0.00978,0.01715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003284,0.02045
414,6.74e-06,0.0,2.97e-05,1.78e-05,3.1e-05,0.0,2.456e-05,6.074e-05,8.523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.515e-05,0.0001104
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.00846,0.0,0.0336,0.02115,0.03017,0.0,0.02962,0.0638,0.0934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005245,0.09863
421,0.02087,0.0,0.07367,0.0519,0.06555,0.0,0.0728,0.1392,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01242,0.2244
422,0.0002694,0.0,0.001071,0.0006747,0.0009685,0.0,0.000944,0.002039,0.002983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001992,0.003183
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
