featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
300,1.1e-06,0.0,5.36e-06,3.2e-06,5.9e-06,0.0,4.3e-06,1.12e-05,1.55e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.363e-05,5.91e-05
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.005566,0.0,0.006157,0.01396,0.005383,0.0,0.01952,0.011536,0.03107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008705,0.03976
414,1.78e-05,0.0,3.505e-05,4.715e-05,3.66e-05,0.0,6.497e-05,7.164e-05,0.0001366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67e-05,0.0002033
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.02238,0.0,0.03964,0.05597,0.03558,0.0,0.07837,0.07526,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01391,0.1675
421,0.05524,0.0,0.08685,0.1375,0.07733,0.0,0.1926,0.1642,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296,0.39
