featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
300,8e-07,0.0,6.44e-06,2.26e-06,7.03e-06,0.0,3.04e-06,1.353e-05,1.65e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.363e-05,6.014e-05
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.003914,0.0,0.0074,0.00982,0.00647,0.0,0.01373,0.01387,0.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008705,0.03632
414,1.25e-05,0.0,4.21e-05,3.32e-05,4.4e-05,0.0,4.57e-05,8.61e-05,0.0001318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67e-05,0.0001985
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.01575,0.0,0.04767,0.03937,0.0428,0.0,0.05515,0.09045,0.1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01391,0.1595
421,0.03888,0.0,0.10443,0.0967,0.09296,0.0,0.1355,0.1974,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296,0.366
422,0.0005016,0.0,0.001519,0.001257,0.001373,0.0,0.001759,0.002893,0.00465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005283,0.00518
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,3e-07
533,0.02812,0.0,0.02478,0.088,0.03516,0.0,0.11615,0.05994,0.1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.1912
534,0.02544,0.0,0.0551,0.06946,0.0559,0.0,0.0949,0.111,0.2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666,0.2225
535,0.01093,0.0,0.03177,0.02765,0.02892,0.0,0.03857,0.0607,0.09924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008896,0.10815
536,0.0004787,0.0,0.00146,0.001198,0.00131,0.0,0.001677,0.00277,0.004448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004003,0.004845
