featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
300,3.6e-07,0.0,4.7e-06,1e-06,5.1e-06,0.0,1.4e-06,9.83e-06,1.12e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645e-05,2.766e-05
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.001806,0.0,0.005394,0.00453,0.004715,0.0,0.00634,0.01011,0.01645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003284,0.01973
414,5.8e-06,0.0,3.07e-05,1.53e-05,3.207e-05,0.0,2.11e-05,6.276e-05,8.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.515e-05,0.000109
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.007267,0.0,0.03473,0.01817,0.03117,0.0,0.02544,0.0659,0.0914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005245,0.0966
421,0.01793,0.0,0.0761,0.04462,0.06775,0.0,0.06256,0.1439,0.2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01242,0.2189
