featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
300,7e-07,0.0,5.9e-06,2.1e-06,6.5e-06,0.0,2.8e-06,1.24e-05,1.52e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.363e-05,5.88e-05
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.003637,0.0,0.006794,0.009125,0.00594,0.0,0.012764,0.01273,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008705,0.0342
414,1.16e-05,0.0,3.87e-05,3.08e-05,4.04e-05,0.0,4.244e-05,7.904e-05,0.00012153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67e-05,0.0001882
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.01463,0.0,0.04376,0.0366,0.03928,0.0,0.0512,0.08307,0.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01391,0.1482
421,0.0361,0.0,0.0959,0.08984,0.0854,0.0,0.126,0.1813,0.3071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296,0.34
422,0.000466,0.0,0.001395,0.001167,0.001261,0.0,0.001634,0.002657,0.004288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005283,0.004818
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,3e-07
533,0.02612,0.0,0.02275,0.0818,0.0323,0.0,0.1079,0.05505,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.1781
534,0.02364,0.0,0.05063,0.0645,0.05133,0.0,0.08813,0.1019,0.1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666,0.2068
535,0.010155,0.0,0.02917,0.02568,0.02655,0.0,0.03583,0.05573,0.09155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008896,0.10046
536,0.0004447,0.0,0.00134,0.001113,0.001203,0.0,0.001557,0.002542,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004003,0.0045
537,0.0197,0.0,0.05902,0.04926,0.0529,0.0,0.069,0.1119,0.1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01765,0.1985
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,2.295e-05,0.0,7.65e-05,5.86e-05,7.06e-05,0.0,8.154e-05,0.000147,0.0002285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.223e-05,0.0002508
540,0.00916,0.0,0.01569,0.02255,0.01384,0.0,0.0317,0.02953,0.06125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00875,0.07
541,0.1641,0.0,0.2632,0.4036,0.232,0.0,0.568,0.495,1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581,1.221
542,0.0848,0.0,0.2117,0.2104,0.1884,0.0,0.2954,0.4001,0.6953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07745,0.773
543,0.006973,0.0,0.02089,0.01743,0.0187,0.0,0.0244,0.0396,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.07025
