featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
300,8.3e-07,0.0,6.9e-06,2.4e-06,7.6e-06,0.0,3.2e-06,1.454e-05,1.776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.363e-05,6.14e-05
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.00419,0.0,0.007965,0.010506,0.006966,0.0,0.01469,0.01493,0.02962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008705,0.03833
414,1.34e-05,0.0,4.53e-05,3.546e-05,4.74e-05,0.0,4.89e-05,9.27e-05,0.0001416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67e-05,0.0002083
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.01685,0.0,0.05133,0.0421,0.04605,0.0,0.05896,0.09735,0.1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01391,0.1703
421,0.04156,0.0,0.1124,0.1034,0.1001,0.0,0.145,0.2125,0.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296,0.3904
422,0.0005364,0.0,0.001636,0.001344,0.001478,0.0,0.001881,0.003115,0.004993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005283,0.005524
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,3e-07
533,0.03006,0.0,0.02667,0.0942,0.03787,0.0,0.1242,0.0645,0.1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.2039
534,0.0272,0.0,0.05936,0.0743,0.06018,0.0,0.1015,0.1195,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666,0.2377
535,0.01169,0.0,0.0342,0.02957,0.03113,0.0,0.04126,0.06537,0.1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008896,0.1155
536,0.000512,0.0,0.001572,0.001281,0.0014105,0.0,0.001793,0.002981,0.004776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004003,0.005177
537,0.02269,0.0,0.0692,0.0567,0.062,0.0,0.0794,0.1312,0.2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01765,0.2283
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,2.64e-05,0.0,8.97e-05,6.75e-05,8.273e-05,0.0,9.39e-05,0.0001724,0.0002663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.223e-05,0.0002885
540,0.010544,0.0,0.01839,0.02596,0.01624,0.0,0.0365,0.03464,0.0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00875,0.0799
541,0.1888,0.0,0.3086,0.4646,0.272,0.0,0.6533,0.5806,1.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581,1.393
542,0.0976,0.0,0.2482,0.2423,0.2208,0.0,0.3398,0.469,0.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07745,0.886
543,0.008026,0.0,0.02449,0.02007,0.02194,0.0,0.02809,0.04645,0.0745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.08075
544,0.02136,0.0,0.0652,0.0534,0.0584,0.0,0.07477,0.1236,0.1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01663,0.215
545,0.002098,0.0,0.006416,0.00525,0.005745,0.0,0.007347,0.01216,0.01952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001845,0.02135
546,6.76e-05,0.0,0.0001974,0.0001725,0.0001978,0.0,0.0002401,0.0003953,0.000635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002038,0.000839
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0.0001182,0.0,5.97e-05,0.000266,4.12e-05,0.0,0.0003843,0.0001009,0.0004852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006058,0.006542
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0.000886,0.0,0.0004008,0.00289,0.000613,0.0,0.003777,0.001014,0.00479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003617,0.005154
