featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
300,8.3e-07,0.0,6.9e-06,2.5e-06,7.57e-06,0.0,3.34e-06,1.44e-05,1.776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.363e-05,6.14e-05
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.004314,0.0,0.00792,0.01082,0.00692,0.0,0.01514,0.01484,0.02997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008705,0.03867
414,1.38e-05,0.0,4.506e-05,3.654e-05,4.71e-05,0.0,5.037e-05,9.21e-05,0.0001425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67e-05,0.0002092
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.01736,0.0,0.051,0.0434,0.04578,0.0,0.06076,0.09674,0.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01391,0.1714
421,0.04282,0.0,0.11176,0.1065,0.0995,0.0,0.1494,0.2112,0.3606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296,0.3936
422,0.0005527,0.0,0.001625,0.001385,0.00147,0.0,0.001937,0.003094,0.00503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005283,0.00556
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,3e-07
533,0.03098,0.0,0.0265,0.097,0.03763,0.0,0.1279,0.06415,0.1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.2072
534,0.02803,0.0,0.05896,0.07654,0.05978,0.0,0.10455,0.1188,0.2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666,0.24
535,0.01205,0.0,0.034,0.03047,0.03093,0.0,0.0425,0.06494,0.1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008896,0.11633
536,0.0005274,0.0,0.001561,0.00132,0.001401,0.0,0.001847,0.002962,0.00481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004003,0.00521
537,0.02338,0.0,0.0688,0.0584,0.06158,0.0,0.0818,0.1304,0.2122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01765,0.2297
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,2.72e-05,0.0,8.91e-05,6.95e-05,8.22e-05,0.0,9.67e-05,0.0001713,0.000268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.223e-05,0.0002902
540,0.010864,0.0,0.01828,0.02675,0.01613,0.0,0.0376,0.0344,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00875,0.08075
541,0.1946,0.0,0.3066,0.4788,0.2703,0.0,0.6733,0.577,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581,1.408
542,0.1006,0.0,0.2466,0.2496,0.2195,0.0,0.3503,0.466,0.8164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07745,0.8936
543,0.00827,0.0,0.02434,0.02068,0.0218,0.0,0.02893,0.04614,0.0751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0813
544,0.02202,0.0,0.06476,0.05502,0.058,0.0,0.077,0.1228,0.1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01663,0.2164
