featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
E00023264,0.4863,0.0,0.852,1.632,0.3052,0.0,2.117,1.157,3.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.633e-05,3.275
E00003359,0.39,0.0,1.058,1.313,0.4963,0.0,1.703,1.555,3.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64e-06,3.258
E00023266,1.496,0.0,3.004,6.15,24.78,0.0,7.645,27.8,35.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61e-05,35.44
E00020264,0.4783,0.0,2.17,0.9565,0.899,0.0,1.435,3.068,4.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66e-05,4.504
E00023263,1.332,0.0,2.002,2.98,0.5366,0.0,4.312,2.54,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91e-05,6.85
E00007412,1.427,0.0,2.32,3.938,0.183,0.0,5.363,2.502,7.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39e-05,7.867
E00007413,1.939,0.0,3.502,4.805,0.273,0.0,6.746,3.773,10.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.837e-05,10.52
E00175260,10.49,0.0,101.1,13.32,11.3,0.0,23.81,112.44,136.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000636,136.2
E00175261,2.287,0.0,19.52,2.883,2.166,0.0,5.17,21.69,26.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,26.86
E00022334,0.7954,0.0,0.716,2.578,0.4187,0.0,3.373,1.135,4.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-05,4.508
E00022332,0.1157,0.0,0.3015,0.341,0.165,0.0,0.4568,0.4666,0.9233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-06,0.9233
E00022336,0.0836,0.0,0.11926,0.2668,0.0643,0.0,0.3503,0.1835,0.5337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74e-06,0.5337
E00022337,0.362,0.0,0.37,1.131,0.2146,0.0,1.492,0.5845,2.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5e-06,2.076
E00019889,0.8936,0.0,1.687,3.031,0.57,0.0,3.926,2.256,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.296e-05,6.18
E00019888,0.898,0.0,4.88,2.904,1.577,0.0,3.803,6.457,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.307e-05,10.26
E00003861,0.3386,0.0,0.832,0.6055,0.2566,0.0,0.944,1.088,2.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13e-05,2.033
E00019808,1.855,0.0,5.418,3.02,4.73,0.0,4.875,10.15,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.114e-05,15.02
E00022333,0.8613,0.0,1.522,2.652,0.846,0.0,3.514,2.37,5.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366e-05,5.883
E00022330,2.67,0.0,2.516,6.707,1.425,0.0,9.375,3.94,13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.65e-05,13.32
E00020267,38.16,0.0,86.6,15.61,45.88,0.0,53.75,132.5,186.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001965,186.2
E00023262,1.714,0.0,1.601,6.02,0.61,0.0,7.734,2.21,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4e-05,9.945
