featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
E00023264,1.75,0.0,1.009,5.87,0.3613,0.0,7.62,1.37,8.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34e-05,8.99
E00003359,1.403,0.0,1.253,4.727,0.5874,0.0,6.13,1.84,7.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-06,7.97
E00023266,5.383,0.0,3.555,22.12,29.34,0.0,27.52,32.9,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002018,60.4
E00020264,1.721,0.0,2.568,3.441,1.063,0.0,5.164,3.633,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417e-05,8.8
E00023263,4.793,0.0,2.37,10.72,0.6353,0.0,15.516,3.004,18.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001302,18.52
E00007412,5.137,0.0,2.746,14.17,0.2166,0.0,19.3,2.963,22.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001164,22.27
E00007413,6.98,0.0,4.145,17.3,0.3232,0.0,24.28,4.47,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001813,28.75
E00175260,37.75,0.0,119.7,47.9,13.37,0.0,85.7,133.1,218.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001687,218.8
E00175261,8.234,0.0,23.11,10.375,2.562,0.0,18.61,25.67,44.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000371,44.28
E00022334,2.863,0.0,0.8477,9.27,0.4958,0.0,12.14,1.343,13.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37e-05,13.484
E00022332,0.4163,0.0,0.357,1.228,0.1954,0.0,1.645,0.5522,2.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03e-06,2.197
E00022336,0.3008,0.0,0.1411,0.96,0.0761,0.0,1.261,0.2173,1.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3e-06,1.479
E00022337,1.303,0.0,0.4382,4.066,0.254,0.0,5.37,0.6924,6.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51e-05,6.062
E00019889,3.217,0.0,1.996,10.91,0.675,0.0,14.125,2.67,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74e-05,16.8
E00019888,3.232,0.0,5.773,10.45,1.867,0.0,13.69,7.645,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11e-05,21.33
E00003861,1.219,0.0,0.985,2.18,0.3037,0.0,3.396,1.288,4.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,4.688
E00019808,6.676,0.0,6.414,10.87,5.598,0.0,17.55,12.016,29.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002416,29.56
E00022333,3.098,0.0,1.802,9.54,1.002,0.0,12.64,2.805,15.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.276e-05,15.445
E00022330,9.61,0.0,2.979,24.14,1.687,0.0,33.75,4.664,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002294,38.4
E00020267,137.2,0.0,102.56,56.16,54.3,0.0,193.4,156.9,350.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005207,350.2
E00023262,6.164,0.0,1.895,21.67,0.7217,0.0,27.83,2.617,30.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001432,30.45
E00020266,10.984,0.0,7.902,22.1,3.291,0.0,33.06,11.195,44.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003092,44.28
E00023265,4.48,0.0,3.27,18.36,26.92,0.0,22.84,30.19,53.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001656,53.03
E00023267,1.616,0.0,0.5933,5.58,0.2222,0.0,7.195,0.8154,8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.666e-05,8.01
E00002700,5.887,0.0,5.78,12.5,0.6265,0.0,18.39,6.406,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001727,24.8
E00012704,3.002,0.0,4.91,7.37,0.9434,0.0,10.375,5.855,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69e-05,16.23
E00002703,8.6,0.0,5.848,18.9,0.656,0.0,27.52,6.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002651,34.0
E00012705,0.2191,0.0,0.1317,0.6094,0.0268,0.0,0.8286,0.1586,0.9873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25e-06,0.9873
E00002336,3.615,0.0,1.825,9.914,1.125,0.0,13.53,2.951,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57e-05,16.48
E00002337,2.676,0.0,2.482,11.2,4.41,0.0,13.88,6.89,20.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.007e-05,20.77
E00012338,1.094,0.0,0.4424,4.55,0.5166,0.0,5.645,0.959,6.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5e-06,6.605
E00012339,1.306,0.0,0.4905,5.457,0.573,0.0,6.76,1.063,7.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23e-06,7.824
E00012330,0.931,0.0,0.659,2.258,0.1287,0.0,3.19,0.788,3.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-06,3.977
E00012331,4.023,0.0,2.822,13.484,0.543,0.0,17.5,3.365,20.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61e-05,20.88
E00012332,0.02003,0.0,5.07e-06,0.06604,5.5e-06,0.0,0.08606,1.055e-05,0.08606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08606
E00012333,5.582,0.0,8.14,17.73,1.484,0.0,23.31,9.625,32.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31e-05,32.94
E00002334,3.79,0.0,1.144,9.69,0.7344,0.0,13.48,1.878,15.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.476e-05,15.36
E00002335,0.8535,0.0,0.5312,3.578,0.945,0.0,4.43,1.477,5.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76e-05,5.906
E00014455,3.992,0.0,3.361,10.9,0.9043,0.0,14.88,4.266,19.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001028,19.16
E00014452,3.188,0.0,2.186,8.46,0.5986,0.0,11.65,2.783,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.176e-05,14.44
E00014457,9.68,0.0,7.727,26.53,2.086,0.0,36.22,9.81,46.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000251,46.03
E00014454,4.81,0.0,5.984,12.89,1.58,0.0,17.7,7.562,25.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001179,25.27
E00021461,12.836,0.0,49.62,24.89,5.74,0.0,37.72,55.38,93.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,93.1
