featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
E00023264,1.239,0.0,1.258,4.16,0.4504,0.0,5.4,1.708,7.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34e-05,7.105
E00003359,0.994,0.0,1.562,3.348,0.7324,0.0,4.34,2.293,6.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-06,6.637
E00023266,3.814,0.0,4.43,15.68,36.6,0.0,19.48,41.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002018,60.5
E00020264,1.219,0.0,3.201,2.438,1.326,0.0,3.658,4.527,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417e-05,8.19
E00023263,3.396,0.0,2.953,7.594,0.792,0.0,10.99,3.746,14.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001302,14.734
E00007412,3.639,0.0,3.424,10.04,0.27,0.0,13.67,3.693,17.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001164,17.38
E00007413,4.945,0.0,5.168,12.25,0.403,0.0,17.2,5.57,22.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001813,22.77
E00175260,26.75,0.0,149.2,33.94,16.67,0.0,60.7,165.9,226.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001687,226.6
E00175261,5.832,0.0,28.8,7.348,3.195,0.0,13.18,32.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000371,45.2
E00022334,2.027,0.0,1.057,6.57,0.618,0.0,8.6,1.675,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37e-05,10.27
E00022332,0.295,0.0,0.445,0.8696,0.2435,0.0,1.165,0.6885,1.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03e-06,1.854
E00022336,0.2131,0.0,0.176,0.68,0.09485,0.0,0.893,0.2708,1.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3e-06,1.164
E00022337,0.923,0.0,0.5464,2.88,0.3167,0.0,3.805,0.863,4.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51e-05,4.668
E00019889,2.28,0.0,2.488,7.727,0.8413,0.0,10.01,3.33,13.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74e-05,13.336
E00019888,2.29,0.0,7.2,7.406,2.328,0.0,9.695,9.53,19.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11e-05,19.22
E00003861,0.8633,0.0,1.228,1.544,0.3784,0.0,2.406,1.606,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,4.01
E00019808,4.73,0.0,7.996,7.7,6.98,0.0,12.43,14.98,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002416,27.4
E00022333,2.195,0.0,2.246,6.758,1.249,0.0,8.95,3.496,12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.276e-05,12.45
E00022330,6.805,0.0,3.713,17.1,2.104,0.0,23.9,5.816,29.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002294,29.72
E00020267,97.25,0.0,127.8,39.78,67.7,0.0,137.0,195.5,332.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005207,332.5
E00023262,4.367,0.0,2.361,15.35,0.9,0.0,19.72,3.262,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001432,22.98
E00020266,7.785,0.0,9.85,15.65,4.1,0.0,23.44,13.95,37.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003092,37.38
E00023265,3.174,0.0,4.074,13.01,33.56,0.0,16.19,37.62,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001656,53.8
E00023267,1.1455,0.0,0.7397,3.953,0.2769,0.0,5.098,1.017,6.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.666e-05,6.113
E00002700,4.168,0.0,7.207,8.86,0.781,0.0,13.02,7.99,21.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001727,21.02
E00012704,2.127,0.0,6.125,5.223,1.176,0.0,7.348,7.3,14.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69e-05,14.65
E00002703,6.09,0.0,7.29,13.4,0.818,0.0,19.48,8.1,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002651,27.6
E00012705,0.1553,0.0,0.1643,0.432,0.0334,0.0,0.587,0.1976,0.7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25e-06,0.7847
E00002336,2.562,0.0,2.275,7.023,1.402,0.0,9.586,3.678,13.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57e-05,13.266
E00002337,1.8955,0.0,3.094,7.938,5.496,0.0,9.836,8.59,18.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.007e-05,18.42
E00012338,0.775,0.0,0.552,3.225,0.644,0.0,4.0,1.195,5.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5e-06,5.195
E00012339,0.925,0.0,0.6113,3.865,0.7144,0.0,4.79,1.326,6.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23e-06,6.117
E00012330,0.6597,0.0,0.822,1.6,0.1604,0.0,2.26,0.9824,3.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-06,3.242
E00012331,2.85,0.0,3.518,9.55,0.677,0.0,12.4,4.195,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61e-05,16.6
E00012332,0.0142,0.0,6.26e-06,0.04678,6.85e-06,0.0,0.06097,1.31e-05,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061
E00012333,3.955,0.0,10.15,12.56,1.851,0.0,16.52,12.0,28.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31e-05,28.52
E00002334,2.684,0.0,1.426,6.863,0.9155,0.0,9.55,2.342,11.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.476e-05,11.89
