featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
300,6.6e-07,0.0,5.54e-06,1.97e-06,6.1e-06,0.0,2.6e-06,1.17e-05,1.425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.244e-05,5.674e-05
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.003378,0.0,0.00639,0.00847,0.005585,0.0,0.01185,0.01198,0.02382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848,0.03232
414,1.08e-05,0.0,3.636e-05,2.86e-05,3.797e-05,0.0,3.946e-05,7.43e-05,0.0001138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.497e-05,0.0001787
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.01359,0.0,0.04117,0.03397,0.03693,0.0,0.04758,0.0781,0.1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01354,0.1392
421,0.03354,0.0,0.0902,0.0834,0.08026,0.0,0.11694,0.1705,0.2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03207,0.3196
422,0.0004327,0.0,0.001312,0.001084,0.001186,0.0,0.001516,0.002499,0.004013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005145,0.004528
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,3e-07
