featureId,ElDmUnr,ElDmE7,ElId,GasDm,GasId,OthrId,BldTotDm,BldTotId,BldTot,Mcyc,Taxi,Car,Bus,LGV,Rigd,Art,TransTot,Metab,AllTot
300,3e-07,0.0,4.7e-06,9.5e-07,5.2e-06,0.0,1.25e-06,9.9e-06,1.115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645e-05,2.754e-05
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.001632,0.0,0.005405,0.004093,0.004726,0.0,0.005722,0.01013,0.01585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003284,0.01913
414,5.25e-06,0.0,3.076e-05,1.38e-05,3.21e-05,0.0,1.91e-05,6.29e-05,8.196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.515e-05,0.0001071
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.006565,0.0,0.03482,0.0164,0.03125,0.0,0.02298,0.06604,0.08905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005245,0.0943
